file_path,filename,extension,width,height,file_hash,detected_or_associated_character,image_type,confidence,notes
MonkeyZoo_Comic_Factory/02_MONTHLY_ISSUES/2026-07_Mango_Pier/references/character_refs/twotone/twotone_06_angry.png,twotone_06_angry.png,png,880,1184,1bcf6558351fb15520b6f44b07223a29d124422075c3e1d1ab05e940c2455372,twotone,issue_character_reference,high,exact duplicate group size 2
MonkeyZoo_Comic_Factory/02_MONTHLY_ISSUES/2026-07_Mango_Pier/references/character_refs/twotone/twotone_07_sad.png,twotone_07_sad.png,png,880,1184,ce6177606d7d7aae3f90dd200d9954a6f43a0d2b9f5535130a24b09c7290f892,twotone,issue_character_reference,high,exact duplicate group size 2
MonkeyZoo_Comic_Factory/02_MONTHLY_ISSUES/2026-07_Mango_Pier/references/character_refs/twotone/twotone_08_shocked.png,twotone_08_shocked.png,png,880,1184,19e4272967fd809c4c93ea79ead5a449bf904856318ee14e00df860c57f73c7a,twotone,issue_character_reference,high,exact duplicate group size 2
MonkeyZoo_Comic_Factory/02_MONTHLY_ISSUES/2026-07_Mango_Pier/references/character_refs/twotone/twotone_09_smile.png,twotone_09_smile.png,png,880,1184,7f6f008e794782219ce4e4435e11f838f6201b0ce017af8fe56f0c8d8ba2a530,twotone,issue_character_reference,high,exact duplicate group size 2
MonkeyZoo_Comic_Factory/02_MONTHLY_ISSUES/2026-07_Mango_Pier/references/character_refs/twotone/twotone_11_armscrossed.png,twotone_11_armscrossed.png,png,880,1184,211fdbfc13cd8e01c69b9227f817b5f007b6ac70bdf393d2e7f6aef08189eb72,twotone,issue_character_reference,high,exact duplicate group size 2
MonkeyZoo_Comic_Factory/02_MONTHLY_ISSUES/2026-07_Mango_Pier/references/character_refs/twotone/twotone_14_shout.png,twotone_14_shout.png,png,880,1184,353733ff265ba7bd592c08b53025ce50ef039e850c1b884fa0dd3b9ab79a1f36,twotone,issue_character_reference,high,exact duplicate group size 2
MonkeyZoo_Comic_Factory/02_MONTHLY_ISSUES/2026-07_Mango_Pier/references/character_refs/twotone/twotone_19_determined.png,twotone_19_determined.png,png,880,1184,8b3fe7567f9e4d125865a5173b1e00c718d1b919bdce35c134c98fbd300b82a6,twotone,issue_character_reference,high,exact duplicate group size 2
MonkeyZoo_Comic_Factory/02_MONTHLY_ISSUES/2026-07_Mango_Pier/references/character_refs/twotone/twotone_24_thinking.png,twotone_24_thinking.png,png,880,1184,52df3148e542876dbcf172b1684353fc8fded38f6915c951aaab683ce1d17cfa,twotone,issue_character_reference,high,exact duplicate group size 2
MonkeyZoo_Comic_Factory/02_MONTHLY_ISSUES/2026-07_Mango_Pier/references/character_refs/twotone/twotone_27_defeated.png,twotone_27_defeated.png,png,880,1184,dc8d1a5f8301d1915de8d1a6061dd265705c581437acb0493ba54bc2c96e746c,twotone,issue_character_reference,high,exact duplicate group size 2
MonkeyZoo_Comic_Factory/02_MONTHLY_ISSUES/2026-07_Mango_Pier/references/character_refs/zombie/zombie_00_clean_base.png,zombie_00_clean_base.png,png,880,1184,9d7863975074085a8458b621a60d116e9802850fecd70446f620db0b413aca0f,zombie,issue_character_reference,high,exact duplicate group size 4
MonkeyZoo_Comic_Factory/02_MONTHLY_ISSUES/2026-07_Mango_Pier/references/character_refs/zombie/zombie_01_neutral.png,zombie_01_neutral.png,png,880,1184,9d7863975074085a8458b621a60d116e9802850fecd70446f620db0b413aca0f,zombie,issue_character_reference,high,exact duplicate group size 4
MonkeyZoo_Comic_Factory/02_MONTHLY_ISSUES/2026-07_Mango_Pier/references/character_refs/zombie/zombie_06_angry.png,zombie_06_angry.png,png,880,1184,10956bc193b01c7be8d05d475fd54f555431a0072bd615715d002ec95f884369,zombie,issue_character_reference,high,exact duplicate group size 2
MonkeyZoo_Comic_Factory/02_MONTHLY_ISSUES/2026-07_Mango_Pier/references/character_refs/zombie/zombie_07_sad.png,zombie_07_sad.png,png,880,1184,3cd8670f170e75d8923882d240689f735bd446619bcd4b128eab54269dcee08d,zombie,issue_character_reference,high,exact duplicate group size 2
MonkeyZoo_Comic_Factory/02_MONTHLY_ISSUES/2026-07_Mango_Pier/references/character_refs/zombie/zombie_08_shocked.png,zombie_08_shocked.png,png,880,1184,47c62db38d247d07425e5ad7682844a21a872e412637a057f5cc2ae3e082cd7a,zombie,issue_character_reference,high,exact duplicate group size 2
MonkeyZoo_Comic_Factory/02_MONTHLY_ISSUES/2026-07_Mango_Pier/references/character_refs/zombie/zombie_09_smile.png,zombie_09_smile.png,png,880,1184,7996a36b96d1b748b838c174ffa9c714fd13cb576a4b744c493c9203f1097fed,zombie,issue_character_reference,high,exact duplicate group size 2
MonkeyZoo_Comic_Factory/02_MONTHLY_ISSUES/2026-07_Mango_Pier/references/character_refs/zombie/zombie_11_armscrossed.png,zombie_11_armscrossed.png,png,880,1184,2e7f5241f09c89baaf47a7857e52e63ba25e385417b42413fefa6fb526fec49e,zombie,issue_character_reference,high,exact duplicate group size 2
MonkeyZoo_Comic_Factory/02_MONTHLY_ISSUES/2026-07_Mango_Pier/references/character_refs/zombie/zombie_14_shout.png,zombie_14_shout.png,png,880,1184,ca24b8c59693b6db8f08704fffb9855b0040ca6a3cc183c854c90a48785a4428,zombie,issue_character_reference,high,exact duplicate group size 2
MonkeyZoo_Comic_Factory/02_MONTHLY_ISSUES/2026-07_Mango_Pier/references/character_refs/zombie/zombie_19_determined.png,zombie_19_determined.png,png,880,1184,7d2c822047b197bc75a84d34d83815bcef7b4f6569662d53f7d5ee2059f3e9d8,zombie,issue_character_reference,high,exact duplicate group size 2
MonkeyZoo_Comic_Factory/02_MONTHLY_ISSUES/2026-07_Mango_Pier/references/character_refs/zombie/zombie_24_thinking.png,zombie_24_thinking.png,png,880,1184,43b14c1e5317f25c60b75920a39b52f1592db21d7bc035e8ec57398146ca4d52,zombie,issue_character_reference,high,exact duplicate group size 2
MonkeyZoo_Comic_Factory/02_MONTHLY_ISSUES/2026-07_Mango_Pier/references/character_refs/zombie/zombie_27_defeated.png,zombie_27_defeated.png,png,880,1184,21a9008247c6a111f762d4f04a65f17207b787ed238741f6741fe8a8922b3a8e,zombie,issue_character_reference,high,exact duplicate group size 2
MonkeyZoo_Comic_Factory/02_MONTHLY_ISSUES/2026-08_Issue_06/exports/cover.png,cover.png,png,2480,3508,9aee20f49b8581c3f4cce98812510d6c5c8d87e2a42b722537e49a441643632b,unidentified,cover_or_social_asset,low,
MonkeyZoo_Comic_Factory/02_MONTHLY_ISSUES/2026-08_Issue_06/exports/promo_images/variant_cover.png,variant_cover.png,png,1024,1536,d9b3c71994fba03c5e63f81bc0d1198c882d91049faf14b5ce5fa6c1f51c2ea0,unidentified,cover_or_social_asset,low,
MonkeyZoo_Comic_Factory/02_MONTHLY_ISSUES/2026-08_Issue_06/generated_art/raw_panels/MZ-2026-08-06_P00_PLATE01_seed60001_00003_.png,MZ-2026-08-06_P00_PLATE01_seed60001_00003_.png,png,1216,832,b3bb6021466e846b28b19890c1a11aeef67c1457c52bfc05f547f79057befb4e,unidentified,raw_comic_panel,low,
MonkeyZoo_Comic_Factory/02_MONTHLY_ISSUES/2026-08_Issue_06/generated_art/raw_panels/MZ-2026-08-06_P00_PLATE01_seed60002_00002_.png,MZ-2026-08-06_P00_PLATE01_seed60002_00002_.png,png,1216,832,5dac8517f3da67ae64a022cf910e29c3d276635bb7dc653881bbb7ef9da59fab,unidentified,raw_comic_panel,low,exact duplicate group size 3
MonkeyZoo_Comic_Factory/02_MONTHLY_ISSUES/2026-08_Issue_06/generated_art/raw_panels/MZ-2026-08-06_P00_PLATE02_seed60002_00002_.png,MZ-2026-08-06_P00_PLATE02_seed60002_00002_.png,png,1216,832,ed50a851d1b673139035064a1e585c6e14e114967fd5902db968b2cec8b204b2,unidentified,raw_comic_panel,low,exact duplicate group size 3
MonkeyZoo_Comic_Factory/02_MONTHLY_ISSUES/2026-08_Issue_06/generated_art/raw_panels/MZ-2026-08-06_P00_PLATE02_seed60003_00002_.png,MZ-2026-08-06_P00_PLATE02_seed60003_00002_.png,png,1216,832,d2fe96aa554f18a43e98f37e519ede9ecf4d30b300fc2f6b50118e7be8932dec,unidentified,raw_comic_panel,low,
MonkeyZoo_Comic_Factory/02_MONTHLY_ISSUES/2026-08_Issue_06/generated_art/raw_panels/MZ-2026-08-06_P00_PLATE03_seed60003_00003_.png,MZ-2026-08-06_P00_PLATE03_seed60003_00003_.png,png,832,1216,d7b401c629526d65a815edbd5ab3100a16d6ad6b87af61f64165fe15e366ee4c,unidentified,raw_comic_panel,low,
MonkeyZoo_Comic_Factory/02_MONTHLY_ISSUES/2026-08_Issue_06/generated_art/raw_panels/MZ-2026-08-06_P00_PLATE03_seed60003_00004_.png,MZ-2026-08-06_P00_PLATE03_seed60003_00004_.png,png,832,1216,ecdb346bf23941c11359015c8c42d71af4e12ff9a300a6206b47f2309bdd7d1b,unidentified,raw_comic_panel,low,
MonkeyZoo_Comic_Factory/02_MONTHLY_ISSUES/2026-08_Issue_06/generated_art/raw_panels/MZ-2026-08-06_P00_PLATE03_seed60004_00002_.png,MZ-2026-08-06_P00_PLATE03_seed60004_00002_.png,png,832,1216,cc4ed9362e2d47ce1ecc71b854a77b9639761986e704627d2f6d152dfa5f79b5,unidentified,raw_comic_panel,low,exact duplicate group size 3
MonkeyZoo_Comic_Factory/02_MONTHLY_ISSUES/2026-08_Issue_06/generated_art/raw_panels/MZ-2026-08-06_P01_PANEL01_seed60101_00001_.png,MZ-2026-08-06_P01_PANEL01_seed60101_00001_.png,png,1216,832,6fc3058f148f54b92a08035edb4818884db1cc4dce3f285678f938d2c6918451,unidentified,raw_comic_panel,low,
MonkeyZoo_Comic_Factory/02_MONTHLY_ISSUES/2026-08_Issue_06/generated_art/raw_panels/MZ-2026-08-06_P01_PANEL01_seed60101_00002_.png,MZ-2026-08-06_P01_PANEL01_seed60101_00002_.png,png,1216,832,af1e200894965de8a2c43eade36949bc397b7ed31611e2c4856a65ebdc87cc87,unidentified,raw_comic_panel,low,
MonkeyZoo_Comic_Factory/02_MONTHLY_ISSUES/2026-08_Issue_06/generated_art/raw_panels/MZ-2026-08-06_P01_PANEL01_seed60101_00003_.png,MZ-2026-08-06_P01_PANEL01_seed60101_00003_.png,png,1216,832,d5709925ad90046b59794d8c5110ff84537ff292476e0ea268deebb8783210f0,unidentified,raw_comic_panel,low,
MonkeyZoo_Comic_Factory/02_MONTHLY_ISSUES/2026-08_Issue_06/generated_art/raw_panels/MZ-2026-08-06_P01_PANEL01_seed60102_00001_.png,MZ-2026-08-06_P01_PANEL01_seed60102_00001_.png,png,1216,832,567427f876627e4c37618015e421c9fe623d1a1edaf8e76664302a925ad663dd,unidentified,raw_comic_panel,low,
MonkeyZoo_Comic_Factory/02_MONTHLY_ISSUES/2026-08_Issue_06/generated_art/raw_panels/MZ-2026-08-06_P01_PANEL01_seed60102_00002_.png,MZ-2026-08-06_P01_PANEL01_seed60102_00002_.png,png,1216,832,43f5ee341256401555ca2e5a2956bafcc341737362c72b0661685f993f36b10a,unidentified,raw_comic_panel,low,
MonkeyZoo_Comic_Factory/02_MONTHLY_ISSUES/2026-08_Issue_06/generated_art/raw_panels/MZ-2026-08-06_P01_PANEL01_seed60102_00003_.png,MZ-2026-08-06_P01_PANEL01_seed60102_00003_.png,png,1216,832,642f47825891415dbbdef51e022c1088f473dc96168128f7da932964241a18a1,unidentified,raw_comic_panel,low,exact duplicate group size 2
MonkeyZoo_Comic_Factory/02_MONTHLY_ISSUES/2026-08_Issue_06/generated_art/raw_panels/MZ-2026-08-06_P01_PANEL02_seed60102_00002_.png,MZ-2026-08-06_P01_PANEL02_seed60102_00002_.png,png,1216,832,fb2de26c3fcfc2179675e3864e9dfec71806d6017ddd74068dfefd1958326bd8,unidentified,raw_comic_panel,low,
MonkeyZoo_Comic_Factory/02_MONTHLY_ISSUES/2026-08_Issue_06/generated_art/raw_panels/MZ-2026-08-06_P01_PANEL02_seed60102_00003_.png,MZ-2026-08-06_P01_PANEL02_seed60102_00003_.png,png,1216,832,1983d64dc8995776d90d61dfe69951c215bf506d9b1894400c46d798386a4012,unidentified,raw_comic_panel,low,
MonkeyZoo_Comic_Factory/02_MONTHLY_ISSUES/2026-08_Issue_06/generated_art/raw_panels/MZ-2026-08-06_P01_PANEL02_seed60103_00002_.png,MZ-2026-08-06_P01_PANEL02_seed60103_00002_.png,png,1216,832,45942cdd4527803e70b8b4583aa9a6fdde790ac79c21c08c06f42abeab05cfa2,unidentified,raw_comic_panel,low,
MonkeyZoo_Comic_Factory/02_MONTHLY_ISSUES/2026-08_Issue_06/generated_art/raw_panels/MZ-2026-08-06_P01_PANEL02_seed60103_00003_.png,MZ-2026-08-06_P01_PANEL02_seed60103_00003_.png,png,1216,832,6d259484271d7d9494e4134d486ca9e08f4978626db60ae11c0a16d19d0c4f00,unidentified,raw_comic_panel,low,exact duplicate group size 2
MonkeyZoo_Comic_Factory/02_MONTHLY_ISSUES/2026-08_Issue_06/generated_art/raw_panels/MZ-2026-08-06_P02_PANEL01_seed60201_00001_.png,MZ-2026-08-06_P02_PANEL01_seed60201_00001_.png,png,1216,832,a26099ad653d76dfb2c0997c2802207897c79f24fcd36bb57a779084e9e68758,unidentified,raw_comic_panel,low,
MonkeyZoo_Comic_Factory/02_MONTHLY_ISSUES/2026-08_Issue_06/generated_art/raw_panels/MZ-2026-08-06_P02_PANEL01_seed60201_00002_.png,MZ-2026-08-06_P02_PANEL01_seed60201_00002_.png,png,1216,832,5d3a4508cea4e57b044d19d6dfe854029b4876f84f5f9e0fff6fb95b261671de,unidentified,raw_comic_panel,low,
MonkeyZoo_Comic_Factory/02_MONTHLY_ISSUES/2026-08_Issue_06/generated_art/raw_panels/MZ-2026-08-06_P02_PANEL01_seed60201_00003_.png,MZ-2026-08-06_P02_PANEL01_seed60201_00003_.png,png,1216,832,680b1e44441e9db0cc4c7dfaface8c78584eba0ec70a68fc09afc0b86ea1c45d,unidentified,raw_comic_panel,low,exact duplicate group size 2
MonkeyZoo_Comic_Factory/02_MONTHLY_ISSUES/2026-08_Issue_06/generated_art/raw_panels/MZ-2026-08-06_P02_PANEL01_seed60202_00001_.png,MZ-2026-08-06_P02_PANEL01_seed60202_00001_.png,png,1216,832,3f21debdcde6caed0fbd5754658b46f66587528a274160c227e87fd08ee18982,unidentified,raw_comic_panel,low,
MonkeyZoo_Comic_Factory/02_MONTHLY_ISSUES/2026-08_Issue_06/generated_art/raw_panels/MZ-2026-08-06_P02_PANEL01_seed60202_00002_.png,MZ-2026-08-06_P02_PANEL01_seed60202_00002_.png,png,1216,832,63fc0720dae7c8ad96d3193cc7ae264a16ed122d29e9aa263b34dea16e4a1599,unidentified,raw_comic_panel,low,
MonkeyZoo_Comic_Factory/02_MONTHLY_ISSUES/2026-08_Issue_06/generated_art/raw_panels/MZ-2026-08-06_P02_PANEL01_seed60202_00003_.png,MZ-2026-08-06_P02_PANEL01_seed60202_00003_.png,png,1216,832,336a478a05bc1a96cf5555ce7838922dfe0be232b4bcd8e5d988311b4ccdb836,unidentified,raw_comic_panel,low,
MonkeyZoo_Comic_Factory/02_MONTHLY_ISSUES/2026-08_Issue_06/generated_art/raw_panels/MZ-2026-08-06_P02_PANEL02_seed100001_00003_.png,MZ-2026-08-06_P02_PANEL02_seed100001_00003_.png,png,1024,1024,8a482b293a0d3d9ebb13b397c3d60a780f302347fa416ecfce18485b1f043f3c,unidentified,raw_comic_panel,low,exact duplicate group size 2
MonkeyZoo_Comic_Factory/02_MONTHLY_ISSUES/2026-08_Issue_06/generated_art/raw_panels/MZ-2026-08-06_P02_PANEL02_seed100001_00004_.png,MZ-2026-08-06_P02_PANEL02_seed100001_00004_.png,png,1024,1024,8a482b293a0d3d9ebb13b397c3d60a780f302347fa416ecfce18485b1f043f3c,unidentified,raw_comic_panel,low,exact duplicate group size 2
MonkeyZoo_Comic_Factory/02_MONTHLY_ISSUES/2026-08_Issue_06/generated_art/raw_panels/MZ-2026-08-06_P02_PANEL02_seed100001_00005_.png,MZ-2026-08-06_P02_PANEL02_seed100001_00005_.png,png,1024,1024,2290b014604a30756e99131cb1919de40f2f621c23af8641d2d254269050c086,unidentified,raw_comic_panel,low,
MonkeyZoo_Comic_Factory/02_MONTHLY_ISSUES/2026-08_Issue_06/generated_art/raw_panels/MZ-2026-08-06_P02_PANEL02_seed100002_00002_.png,MZ-2026-08-06_P02_PANEL02_seed100002_00002_.png,png,1024,1024,2b24f61e48d279afcc496f41fbb70e415140aab039fbb6ce3be2de224a5a9aca,unidentified,raw_comic_panel,low,
MonkeyZoo_Comic_Factory/02_MONTHLY_ISSUES/2026-08_Issue_06/generated_art/raw_panels/MZ-2026-08-06_P02_PANEL02_seed100002_00003_.png,MZ-2026-08-06_P02_PANEL02_seed100002_00003_.png,png,1024,1024,f023d87141c8188e191213ff72a67d3d78b40bdaa0a4cb0860a7968646528448,unidentified,raw_comic_panel,low,exact duplicate group size 2
MonkeyZoo_Comic_Factory/02_MONTHLY_ISSUES/2026-08_Issue_06/generated_art/raw_panels/MZ-2026-08-06_P02_PANEL03_seed60203_00001_.png,MZ-2026-08-06_P02_PANEL03_seed60203_00001_.png,png,1216,832,003d8085ae68a0c4caec21aef3e55fe5df42b05b5f94443ceb24059903068b61,unidentified,raw_comic_panel,low,
MonkeyZoo_Comic_Factory/02_MONTHLY_ISSUES/2026-08_Issue_06/generated_art/raw_panels/MZ-2026-08-06_P02_PANEL03_seed60203_00002_.png,MZ-2026-08-06_P02_PANEL03_seed60203_00002_.png,png,1216,832,d42039ab45151645e17ece2a5b36ebe1ef1966570a74f7f594d706c73b94f6bf,unidentified,raw_comic_panel,low,
MonkeyZoo_Comic_Factory/02_MONTHLY_ISSUES/2026-08_Issue_06/generated_art/raw_panels/MZ-2026-08-06_P02_PANEL03_seed60203_00003_.png,MZ-2026-08-06_P02_PANEL03_seed60203_00003_.png,png,1216,832,0c4ccf17810b74aec584962666061d48a5ca6513035ecf9038505949d44e03fd,unidentified,raw_comic_panel,low,
MonkeyZoo_Comic_Factory/02_MONTHLY_ISSUES/2026-08_Issue_06/generated_art/raw_panels/MZ-2026-08-06_P02_PANEL03_seed60204_00001_.png,MZ-2026-08-06_P02_PANEL03_seed60204_00001_.png,png,1216,832,78335684c6c99f6f1fe22d59ce24b50037d5a7ad9d48be165bc4288310829f8c,unidentified,raw_comic_panel,low,
MonkeyZoo_Comic_Factory/02_MONTHLY_ISSUES/2026-08_Issue_06/generated_art/raw_panels/MZ-2026-08-06_P02_PANEL03_seed60204_00002_.png,MZ-2026-08-06_P02_PANEL03_seed60204_00002_.png,png,1216,832,147f867346cfe34b112dbe158277d5a1f536c1f5f35646ff5d4efc1500fabdd0,unidentified,raw_comic_panel,low,
MonkeyZoo_Comic_Factory/02_MONTHLY_ISSUES/2026-08_Issue_06/generated_art/raw_panels/MZ-2026-08-06_P02_PANEL03_seed60204_00003_.png,MZ-2026-08-06_P02_PANEL03_seed60204_00003_.png,png,1216,832,24fb56dfe9cd1f77f2e3671433ec4b37c3e50d9813514229d0717b768ce898c7,unidentified,raw_comic_panel,low,exact duplicate group size 2
MonkeyZoo_Comic_Factory/02_MONTHLY_ISSUES/2026-08_Issue_06/generated_art/raw_panels/MZ-2026-08-06_P03_PANEL01_seed60301_00001_.png,MZ-2026-08-06_P03_PANEL01_seed60301_00001_.png,png,1216,832,cf03a10a033761673c36c83b8510353b7ebd4a2fdce79cc081484e87a84153c6,unidentified,raw_comic_panel,low,
MonkeyZoo_Comic_Factory/02_MONTHLY_ISSUES/2026-08_Issue_06/generated_art/raw_panels/MZ-2026-08-06_P03_PANEL01_seed60301_00002_.png,MZ-2026-08-06_P03_PANEL01_seed60301_00002_.png,png,1216,832,9d6ba9b7b30830a56169781dd8172c3ce4d41e1ba04ed31fb3343bd2e71d7592,unidentified,raw_comic_panel,low,
MonkeyZoo_Comic_Factory/02_MONTHLY_ISSUES/2026-08_Issue_06/generated_art/raw_panels/MZ-2026-08-06_P03_PANEL01_seed60301_00003_.png,MZ-2026-08-06_P03_PANEL01_seed60301_00003_.png,png,1216,832,0a477a7ba8dd16c5d1ac55776a7c61938b8bc6cb6e50e7826d03f07b9a63e3f3,unidentified,raw_comic_panel,low,
MonkeyZoo_Comic_Factory/02_MONTHLY_ISSUES/2026-08_Issue_06/generated_art/raw_panels/MZ-2026-08-06_P03_PANEL01_seed60302_00001_.png,MZ-2026-08-06_P03_PANEL01_seed60302_00001_.png,png,1216,832,1980897573c264f69d6cac5e42e89d0008be434eb363bcc897c16684f79e8d9b,unidentified,raw_comic_panel,low,
MonkeyZoo_Comic_Factory/02_MONTHLY_ISSUES/2026-08_Issue_06/generated_art/raw_panels/MZ-2026-08-06_P03_PANEL01_seed60302_00002_.png,MZ-2026-08-06_P03_PANEL01_seed60302_00002_.png,png,1216,832,ca6628796108abb0c001a7286e7f9e97fb704ed7155eb4f9da7986691b4d4b09,unidentified,raw_comic_panel,low,
MonkeyZoo_Comic_Factory/02_MONTHLY_ISSUES/2026-08_Issue_06/generated_art/raw_panels/MZ-2026-08-06_P03_PANEL01_seed60302_00003_.png,MZ-2026-08-06_P03_PANEL01_seed60302_00003_.png,png,1216,832,8c55a514b0bb64d78bce054e32c8c5515a3704188f05e544c35891ceee32f4dc,unidentified,raw_comic_panel,low,exact duplicate group size 2
MonkeyZoo_Comic_Factory/02_MONTHLY_ISSUES/2026-08_Issue_06/generated_art/raw_panels/MZ-2026-08-06_P03_PANEL02_seed60302_00001_.png,MZ-2026-08-06_P03_PANEL02_seed60302_00001_.png,png,1216,832,64c6379d7623b1085c28c2b70a0b35f758c8a05b9755eb6bac0afa4352047f5b,unidentified,raw_comic_panel,low,
MonkeyZoo_Comic_Factory/02_MONTHLY_ISSUES/2026-08_Issue_06/generated_art/raw_panels/MZ-2026-08-06_P03_PANEL02_seed60302_00002_.png,MZ-2026-08-06_P03_PANEL02_seed60302_00002_.png,png,1216,832,a79a890b48075545cb3fda724cdcf4c844f73ac6f1513a5ac686d4d53f82efe7,unidentified,raw_comic_panel,low,
MonkeyZoo_Comic_Factory/02_MONTHLY_ISSUES/2026-08_Issue_06/generated_art/raw_panels/MZ-2026-08-06_P03_PANEL02_seed60303_00001_.png,MZ-2026-08-06_P03_PANEL02_seed60303_00001_.png,png,1216,832,be5eb14ee98983f9e9f1850fa6b547e8ea13aa8aa1be39646f5caf6bff026cf2,unidentified,raw_comic_panel,low,
MonkeyZoo_Comic_Factory/02_MONTHLY_ISSUES/2026-08_Issue_06/generated_art/raw_panels/MZ-2026-08-06_P03_PANEL02_seed60303_00002_.png,MZ-2026-08-06_P03_PANEL02_seed60303_00002_.png,png,1216,832,7afa6e83dad29e4f8eb50437c09c220693b9c7b111302dd8f1ab5b243baa538d,unidentified,raw_comic_panel,low,exact duplicate group size 2
MonkeyZoo_Comic_Factory/02_MONTHLY_ISSUES/2026-08_Issue_06/generated_art/raw_panels/MZ-2026-08-06_P03_PANEL03_seed60303_00002_.png,MZ-2026-08-06_P03_PANEL03_seed60303_00002_.png,png,1024,1024,c5762bf8de37697c5e9df048733eade8df765dcb160057201d47b9755cbb2a0d,unidentified,raw_comic_panel,low,
MonkeyZoo_Comic_Factory/02_MONTHLY_ISSUES/2026-08_Issue_06/generated_art/raw_panels/MZ-2026-08-06_P03_PANEL03_seed60303_00003_.png,MZ-2026-08-06_P03_PANEL03_seed60303_00003_.png,png,1024,1024,3f0beea2ddcfd68eb4da19eed7d42bd425834c0e56520ae53915a7ddd7e26cc3,unidentified,raw_comic_panel,low,exact duplicate group size 2
MonkeyZoo_Comic_Factory/02_MONTHLY_ISSUES/2026-08_Issue_06/generated_art/raw_panels/MZ-2026-08-06_P03_PANEL03_seed60304_00001_.png,MZ-2026-08-06_P03_PANEL03_seed60304_00001_.png,png,1024,1024,8c080de3fd20eb920c6a8853d50ec2143ed4b066f411e4e038baf034ee390562,unidentified,raw_comic_panel,low,
MonkeyZoo_Comic_Factory/02_MONTHLY_ISSUES/2026-08_Issue_06/generated_art/raw_panels/MZ-2026-08-06_P03_PANEL03_seed60304_00002_.png,MZ-2026-08-06_P03_PANEL03_seed60304_00002_.png,png,1024,1024,2709a8140d711c6acc8217b6582c824bffc0c35f29e187fa0a07aff17910561c,unidentified,raw_comic_panel,low,
MonkeyZoo_Comic_Factory/02_MONTHLY_ISSUES/2026-08_Issue_06/generated_art/raw_panels/MZ-2026-08-06_P04_PANEL01_seed60401_00001_.png,MZ-2026-08-06_P04_PANEL01_seed60401_00001_.png,png,832,1216,c81e65cd92073953f98fc96eedbcd177c62304c1c334b855507148d5c6ee5dcb,unidentified,raw_comic_panel,low,
MonkeyZoo_Comic_Factory/02_MONTHLY_ISSUES/2026-08_Issue_06/generated_art/raw_panels/MZ-2026-08-06_P04_PANEL01_seed60401_00002_.png,MZ-2026-08-06_P04_PANEL01_seed60401_00002_.png,png,832,1216,ad2a83b5fbd8ac9f8854deeb3f112149fab8cebdb869dfd4707b8e5e89b74753,unidentified,raw_comic_panel,low,
MonkeyZoo_Comic_Factory/02_MONTHLY_ISSUES/2026-08_Issue_06/generated_art/raw_panels/MZ-2026-08-06_P04_PANEL01_seed60401_00003_.png,MZ-2026-08-06_P04_PANEL01_seed60401_00003_.png,png,832,1216,06313ad1c3b866f38b4fbd7743fc0e7be9eae49cb1ec7ef58ab44629d11e01fe,unidentified,raw_comic_panel,low,exact duplicate group size 2
MonkeyZoo_Comic_Factory/02_MONTHLY_ISSUES/2026-08_Issue_06/generated_art/raw_panels/MZ-2026-08-06_P04_PANEL01_seed60402_00001_.png,MZ-2026-08-06_P04_PANEL01_seed60402_00001_.png,png,832,1216,94636f99bc75adbfa0bf964dfb00c7ef9ba30d9dd0eba5bdde631c39c6599067,unidentified,raw_comic_panel,low,
MonkeyZoo_Comic_Factory/02_MONTHLY_ISSUES/2026-08_Issue_06/generated_art/raw_panels/MZ-2026-08-06_P04_PANEL01_seed60402_00002_.png,MZ-2026-08-06_P04_PANEL01_seed60402_00002_.png,png,832,1216,edfdb075c2c821dafde39663b836ca37aa3217dd663d1de814b3b63a67bb43ca,unidentified,raw_comic_panel,low,
MonkeyZoo_Comic_Factory/02_MONTHLY_ISSUES/2026-08_Issue_06/generated_art/raw_panels/MZ-2026-08-06_P04_PANEL01_seed60402_00003_.png,MZ-2026-08-06_P04_PANEL01_seed60402_00003_.png,png,832,1216,bd14ffa2e250b2d6a0d0ae8d9a78d4eaa76afd356e85f5de6d536e54f5915823,unidentified,raw_comic_panel,low,
MonkeyZoo_Comic_Factory/02_MONTHLY_ISSUES/2026-08_Issue_06/generated_art/raw_panels/MZ-2026-08-06_P05_PANEL01_seed60501_00001_.png,MZ-2026-08-06_P05_PANEL01_seed60501_00001_.png,png,1216,832,38842ed3e323a11e04dbffcce6183091799da85466ff72d3cc81a0eeea009b7d,unidentified,raw_comic_panel,low,
MonkeyZoo_Comic_Factory/02_MONTHLY_ISSUES/2026-08_Issue_06/generated_art/raw_panels/MZ-2026-08-06_P05_PANEL01_seed60501_00002_.png,MZ-2026-08-06_P05_PANEL01_seed60501_00002_.png,png,1216,832,9ed6de4f9f771cd772ae0491629bd6abfa180eb495ba791d3413927a40426367,unidentified,raw_comic_panel,low,
MonkeyZoo_Comic_Factory/02_MONTHLY_ISSUES/2026-08_Issue_06/generated_art/raw_panels/MZ-2026-08-06_P05_PANEL01_seed60501_00003_.png,MZ-2026-08-06_P05_PANEL01_seed60501_00003_.png,png,1216,832,7d0b8aab6dfe33a899b05f947f8527a8412fb35a7724adb914945d78dbf31a83,unidentified,raw_comic_panel,low,
